user_id,subscription_type,days_active_last_month,playlists_created,artists_followed,songs_liked,churned
3ef97936-cf94-40eb-ae1e-0d0df8178c2e,premium,28,6,3,39,0
4c9d8b86-93b2-4f9f-b5b1-581e7511395b,free,29,4,4,16,0
33b58f8c-c38c-4b6f-aec5-183fc8d4c48a,premium,15,3,10,14,1
f0864c62-fd78-4f35-b9c0-8318645ae065,free,14,9,18,41,1
86c44cc7-1a89-4471-a524-c0a41dae1dc7,premium,24,3,2,14,1
4e0ec173-ed7b-4daa-91c4-33106515c494,premium,7,3,11,14,1
1e08c620-c04e-47ef-abdb-126636691688,free,25,5,18,38,0
bdd0895f-14b0-4605-a1ad-d21d849fac28,free,20,7,18,12,0
908a164c-958c-402f-ae3b-4d32a3d15659,free,2,7,12,16,1
d9fece9a-01d3-4607-9c8f-b060f1ce5526,free,7,4,6,31,0
42a4087a-71cf-437d-8973-88f3c33cbf52,premium,6,5,14,8,0
adcaeba6-da47-469d-b1f9-5d390cca5cef,premium,17,3,6,39,0
8b8fc951-d27e-4bb4-915f-70f9ffac8540,premium,27,8,7,19,0
286d84b4-bbd1-4ce4-b586-9be72425f37c,free,25,7,4,25,0
2495db5e-65d6-407f-b665-ac06a2b95daa,premium,25,9,13,26,0
16b11d8a-0c0d-4d54-a29b-515cb613eb34,premium,28,9,3,20,0
c57e6478-0ad1-4a28-9b1c-4bcdfa3ec3b1,free,2,0,9,17,0
d0c614ea-7d3d-4115-bf41-7cff75121346,free,3,1,19,12,0
f8c06376-762e-4faf-b1e8-52675d29f5e3,premium,5,8,14,15,0
0f41d433-68bd-404a-9ef0-596188f26f31,free,5,7,17,8,1
794fef03-df00-49f8-b668-89231e2993ff,premium,1,2,19,11,0
cc393c3e-db9d-4009-a2f3-d0957efe394d,free,8,7,12,43,0
71543add-3606-4e4f-bbd7-1392d359234b,premium,12,0,7,37,1
3f11bfd5-019a-4cd0-8e31-fbf6fb84d33c,free,24,9,8,18,0
30f495d3-39e4-40bd-9354-bc431837ebc5,free,4,3,15,6,0
19cbaa03-a287-4501-9544-89ffd3e6cf04,free,13,2,18,34,1
e0484735-7678-46ab-b3a1-3c3b82f9697e,premium,23,5,15,47,0
d766045b-146a-4e0c-b2a9-42cfe7f00eee,premium,15,6,6,17,1
418e8762-6d8e-40e2-962d-a7391d4521ab,free,11,3,13,15,1
8dce9ed9-6794-4e47-a4cb-175999d3cbbf,free,10,6,13,38,1
3227c8af-287c-41c0-b0ab-0643fd32cd30,premium,3,8,3,3,0
da9039e7-1bb3-48d4-ac0d-382d105513ff,free,22,1,14,24,0
7de2d666-dbe8-43ec-82d5-ea29e2e544cf,premium,14,2,2,31,0
141a2244-6c13-4c7e-afeb-096add5233cc,free,16,4,4,39,0
5821537d-7589-433d-b0bc-4856f7d3ff27,free,10,2,0,12,0
77b48554-1561-43e3-ba70-969b83666f65,free,29,7,2,44,0
095ad6cf-06f2-478e-aa9c-4bb44f0238cc,free,10,9,14,16,0
66531645-cf44-4fc5-a2f8-3695f10fbd53,premium,12,7,7,48,0
cf97eeaa-61b3-41e3-8617-e6f83ca07726,free,30,7,3,36,0
3deaa56c-941a-4c30-9cb9-e88f72eeefa5,free,9,8,1,5,0
a92d06ef-a663-4170-bed6-e52a1ce7e775,premium,1,3,9,18,1
9b55096a-9894-4685-8cd3-f3b6bcf0ef7b,free,5,4,3,12,0
ed00c15a-595e-48e7-a19e-4d6573e740ab,free,20,4,2,25,0
934206b1-06f8-473f-ac23-f85a63c5baae,premium,8,7,1,13,1
98c809b1-dc78-40b9-8270-00dd70e30f67,premium,11,6,16,30,0
4b2cdb93-2c5c-4f66-87ef-d8224fc59218,free,12,8,19,3,0
a06623df-6c4e-4d60-8a16-cca40aa24b01,premium,1,7,12,38,0
677d0300-e579-4d21-98c3-08c4ab158c48,premium,25,1,4,7,1
6a96fd72-1975-4bd6-839b-de8ba019e58b,free,22,9,8,24,0
65b66eb1-53c9-4f9a-94b2-85831b67b38d,free,20,3,5,12,0
085229d9-447a-4c41-b4b5-c6181dca5784,premium,28,5,4,31,0
2b700a1b-a4f6-47b0-93c7-afbb274eb23c,premium,25,1,9,37,1
59ae9e2c-fa29-4817-907a-0775da274db6,free,11,6,7,37,0
a3570daa-3b22-4749-94af-e6f84c603682,premium,5,2,6,27,0
df3a07a4-f8d6-4327-9039-5e532530d3ce,premium,15,2,6,29,1
6b2dbe17-597c-4184-a327-f1494c0f6dcc,free,5,1,5,2,0
7ee22255-13e6-4174-b195-ae562832e2b8,free,12,7,19,27,1
9a5a45bd-4a40-47fc-a6e0-900745252c36,free,5,5,2,2,0
11820126-07da-41e8-be1a-25bf100a6934,premium,17,0,18,44,1
86845636-0d64-47ad-94d7-aab645a115b0,free,17,0,14,33,0
e20ef9bd-1397-40fa-b53c-445297467e01,free,24,6,3,15,1
431a4322-40e1-4646-957c-8ab5748e06a4,premium,12,7,11,21,1
2a6e24d1-f5f2-423f-8bab-eeb9f29d25c8,premium,24,4,5,31,0
170325d0-54ad-4722-8022-57fe0296eb52,free,28,4,18,37,0
d9d13473-2814-43a9-b9af-e26876accf5b,premium,15,3,3,7,0
81a3acd9-44e1-44e7-9127-13d3b32c93a4,free,15,5,14,7,0
ef27b1b6-12b2-4ec8-a107-8221aefaeca8,premium,6,5,8,5,0
17fc2e71-4576-40db-bfa2-e7093233de14,free,12,2,4,13,0
17bbcf78-e80f-4305-9ed0-06dca1e0dd9e,free,27,8,12,31,0
c6c8475d-ef76-44f9-92fd-1e5d4bd42c93,premium,29,6,17,34,0
7cadeebf-3c75-4b9b-9cc6-d9268437bae6,free,20,0,4,9,0
98a897ad-7cfc-4226-a3cb-d85b86ced59a,free,18,6,15,2,1
69e61908-4b60-4be0-ae7f-585e62fc9221,premium,14,4,18,11,0
442e0003-6717-4360-b00a-034f9fc19dcf,premium,2,4,13,48,0
5642fb82-2302-4a77-955d-6425fe226aa0,premium,9,1,15,30,0
7990f6e1-1e94-4d43-99e8-7e42eec62e7b,premium,5,3,14,28,0
642dac5e-c025-4108-b277-37e6faa90148,free,20,5,3,4,0
1fbeb145-e0c7-4eff-a034-f8e25a89843a,free,26,9,6,24,0
070ea4e0-ce6c-4f27-9e7d-05bb63cd133f,free,29,6,15,40,0
2cd4ac69-320b-4d81-868b-c0426413d4a9,free,1,4,7,30,1
071b5489-54cc-4695-996c-4351c3bc0a9b,premium,23,8,16,20,0
19ba46e5-41bc-4bfb-b0fd-36ed1b0293c2,free,3,2,15,19,1
be3bd871-f410-41dd-ba77-dc8098417fb3,free,6,0,9,38,1
970449f6-9e82-4197-8ea2-27ce7b276a47,free,5,3,9,21,1
3f9a16b2-d6cd-434f-a276-cab559aa497f,premium,21,8,1,3,1
3b93a408-515d-4d20-aa7f-88a7653e3bdc,free,27,3,8,12,0
8797d7d4-efc6-47f1-9d4d-e657197829ac,free,5,1,16,44,0
70b5e538-4b1a-4481-8c6f-1820f636d6c1,free,1,9,10,41,1
ee3d0dd0-99a9-4911-ba05-8ad022169dca,premium,17,4,9,49,0
bf4c4f52-621d-4d54-bf89-e4558c20099a,free,19,2,16,48,0
f816a1d5-13fc-43ff-b7b5-192e2b83bfab,premium,14,8,3,19,1
4b40f18f-63e3-4765-b247-b3cd0444c6bf,premium,12,3,15,12,1
936afcc5-40ed-4691-ad9b-f1b732c9a3bf,free,10,5,19,16,1
79970f06-b68e-4cea-a3d2-1b0740a60cd4,premium,20,1,14,35,1
a4274035-a79f-474e-bb96-1f63749c202e,premium,21,5,4,32,1
94723863-7954-4589-ba31-825713284772,premium,18,2,5,0,0
af84f608-a88d-4c8f-93d8-15bca964daab,free,24,8,16,14,1
7e3af7a5-bccb-4e5a-b1bc-88edc294ab8f,free,27,1,0,12,0
1610986a-c80b-4e98-9677-e8107af69a22,premium,11,8,18,16,0
e2f676cb-6c50-47fd-aa65-bea530d3544f,free,30,4,3,23,1
1f3c5387-e07b-40c5-a94f-5e0eb37bcd8a,premium,2,7,16,7,0
e361bf38-2ff1-4614-ae7d-76dfe50a1a2b,premium,25,1,8,49,0
abfeafdb-9b66-41d7-a5ce-951382a5f573,premium,18,5,1,26,0
63f4193f-68b4-46dc-b582-127249f834bd,free,29,2,7,44,1
868a7a57-8101-4d78-9c3f-9487a0754c3b,free,25,9,14,22,0
5a91bc7d-6663-46bf-9ee9-821580af8f14,premium,7,4,6,45,1
39f10e69-fcaf-4268-ab76-49e3be055718,premium,24,7,5,7,0
7d1f51a2-69cb-4d25-8661-40ec5a32807a,free,15,9,0,7,1
7b8b205e-ca79-4e46-ac4b-ef682d13cdb0,premium,11,0,14,25,1
83770617-15ea-4bd0-8e5a-959468ffb855,premium,18,4,6,46,0
73776496-eec9-40a6-9f6e-129abf333b7d,free,23,2,16,12,0
39e7b3ae-d239-4295-8869-19960b09994b,free,12,3,1,38,0
57b21f98-8fa1-4f1b-a1c1-4464b5e1e077,free,6,1,8,36,1
b53d60f2-d211-47a1-92ee-1d8601a976e4,free,20,8,8,48,1
8a8f005b-3ff7-4929-8695-d0a4da68b0a6,free,23,2,12,27,1
e4e2b2d1-1503-4df9-a95b-0a27a853061d,premium,30,1,5,24,0
3a359805-512e-4f3a-9554-9577716ffb78,free,13,9,5,15,1
8ff796d0-e4ea-4d72-8cc1-853553bdae75,free,20,8,19,1,1
cfe7b677-0ecf-4cfb-8dae-e92d37e582f1,free,16,6,19,17,1
2455edd3-112e-4d02-ab6b-8aef254d4d8b,free,18,5,2,16,1
9ac030c2-0d00-4e9d-a9c5-952a167df26f,premium,10,0,16,29,0
0c015664-6d46-48a3-8026-a77964e6847c,free,28,4,16,38,0
4a3b25f3-7799-42c5-a2e8-2b5b0d18ac29,free,23,2,11,12,1
fc5f3fe4-93a7-4d1b-abf1-e3085c274bc5,premium,8,0,15,31,1
b2a2d22d-cb99-48d9-b3d5-250ff82b2bf4,free,18,3,14,49,0
91af012f-873a-4c0d-ab1e-d17c9773ea1d,free,21,1,12,28,0
2fc34302-9d92-4ee1-a0d1-7e4a5e940b8e,free,1,1,0,45,0
e01096cc-9735-4c6a-82c9-816aca0d9cad,free,23,2,16,29,0
726bcaef-3d83-4e85-b748-1a1503294386,free,8,7,2,17,0
2dc2f7ce-1778-4c87-bfa3-acb635aba342,free,29,7,14,12,1
f561200a-1b04-4df2-9ed0-85bc8efd8446,free,6,6,3,42,1
d246d359-518e-4720-88f7-0003d7ae2d4e,premium,5,5,3,20,0
c1cc5819-d325-41eb-8db6-44be26e6b596,free,15,8,17,29,0
8afd92bd-9145-4b66-8917-022da76fecdc,free,22,3,16,20,0
97deb8a2-7cb1-4ecb-8230-d8e0c128943b,premium,15,0,18,47,0
1f6ab188-246a-454c-84b7-45a70581305d,free,2,7,10,16,1
ff976ecf-cb22-464b-9b4a-dd0742e5137c,premium,1,6,19,39,1
166bcc14-141f-44f7-b3af-0089537440c5,free,23,6,2,18,0
8d7f65f5-73a7-4a17-b446-a08042b59bf3,premium,23,2,7,14,1
ce10e3b8-12fe-44f9-a7c7-ee1f528448aa,free,26,3,13,8,1
4258eeb3-8080-4b39-8bea-9f18f6b0ac30,free,11,9,0,9,1
651bfd8f-e36f-4215-a33d-f6ff0a87bd20,free,10,8,13,43,0
720574cf-7a8a-4c76-88ea-49aa5d88e722,premium,30,5,1,30,1
bd749412-4cd6-4b75-a536-f12738179dd9,free,18,4,3,22,0
485c6f68-3edd-4d26-8e03-82ae5c726e62,free,18,2,18,29,0
c3118b3f-76da-4c43-8a64-9e9a7cd36bb3,free,17,8,5,32,0
20713988-e14d-4779-9198-36e3b4e5a471,premium,26,4,0,8,0
34ee3276-7f7a-4054-8115-74908b7478a2,free,8,4,16,46,0
9c7787c0-4ed6-4805-b326-387889400874,premium,15,3,7,0,0
1fc53620-78fe-4fc7-bd3c-efb148ccf78d,free,8,3,18,43,0
2efdbc71-559b-4dc0-a6f4-659d9f5683e7,free,17,0,0,34,1
f34af730-e39b-451f-9149-977db39fbffb,free,12,6,4,10,1
332ab2cd-94d2-4856-b5a0-e258323fca06,free,27,8,15,33,0
c2024e8a-5363-40f6-a5e0-aff7a800ec28,free,8,2,5,15,1
8ddbf1ac-5a0b-4775-904c-d125193fbd2d,free,25,1,7,8,1
3eb7734a-8645-4edc-8ab8-675b58a8097b,premium,14,2,12,31,1
38318dde-a4a2-4c1a-b7eb-81141d0d45f3,free,4,0,15,14,0
61aa98d5-95ef-406a-8a74-fb3f27cb9396,free,1,5,2,11,1
abf12a16-ef14-409c-b70c-9cedf56e805c,free,1,6,18,32,1
509c16b2-fee2-4734-b0a2-b3d3290ca097,free,19,1,11,44,1
847e2ad8-c4c9-4bcb-a58c-803bd494eac8,free,16,7,15,13,0
68dd7c01-529e-4f63-a739-b28c2dc5cb09,free,14,5,10,7,0
5fb9c830-0f42-4411-b8e1-4fe13e2dc725,free,21,3,9,7,1
d7e11518-f861-45d8-af50-9a0a9540739c,premium,16,4,19,26,0
cbec60ac-369b-43f4-9f14-0b348e4621f2,premium,5,7,3,11,0
06f17411-41ef-4bf5-9a64-c5b8b96bb408,free,9,2,11,0,0
07e96fe5-80dc-4b1d-86d6-49184828489f,free,26,2,1,42,1
510a0f17-7d17-4264-bbe4-39a26fd3e7d6,premium,30,3,18,39,1
31dc0102-12ee-4035-b84b-3215f427bd52,free,28,0,4,41,0
a8eca737-02cf-4450-b2fa-200c7c4ce48d,free,2,8,7,10,1
fb72a2f1-0784-4ce8-8b20-fde8d90e6f38,free,18,7,6,38,0
522cded4-7e0b-4da0-b98e-da5c373e0cb3,premium,6,7,13,42,1
b0bb19c5-619c-40dd-a6e3-0d0647108af9,premium,9,9,2,30,1
34394e80-2a25-4de5-8471-ec89c1b54818,free,1,5,17,16,1
698007e7-dccc-4d3d-9c54-534f06a560ab,free,9,6,15,32,1
5cf371d7-0a80-4156-b682-2e9a92e9f4d2,free,25,5,18,31,0
eaf6e2b4-45d9-4c51-863f-be9327cc3a93,premium,16,8,18,28,1
10f882bc-e54d-41f0-8228-42e90e89bde4,free,13,2,17,20,0
695a43de-f89b-4806-a61b-675adb81b3aa,free,9,2,19,20,1
31b6d645-2710-47b8-b0b3-f8d4ef1905d3,premium,21,2,15,39,1
26473cd1-f7e1-4d35-bdd9-a5af94937052,free,13,9,7,22,1
d7b2fb84-576e-446f-a268-947526bbb2ca,premium,9,2,0,5,0
ebb7ac86-745f-4b49-afbe-f3bf62a26fba,free,11,8,16,21,1
40d311e7-6f88-4b51-be58-36184686c1ad,free,4,3,11,49,0
3b12ebad-5ff0-47bd-afc7-ca9fa01ca14f,free,2,6,10,37,0
5c8fdd35-a1c9-4d1b-8d86-f49c6f6046a3,premium,29,8,4,36,1
2eaf5f27-6728-4ee7-a821-6b7e45642773,premium,6,6,11,44,0
248bb23c-f17b-466d-a0ec-fd5da2976aba,premium,14,8,16,7,1
4bfb889d-8e40-4557-b4a0-942902052fb8,free,4,2,5,40,0
3ccdead4-ad01-400b-9ad8-a4a912fff624,premium,6,3,0,48,0
0fa3380e-247f-43ae-b7ce-f02b5bd2d5a9,free,19,7,4,34,1
3014bcf7-8595-4965-9fe2-a4cbd0ec4cdd,free,6,5,13,10,0
9bc6a1bc-f6c4-40a6-8768-0f5cfc2ac280,premium,2,4,4,23,0
69e8a6ac-6718-4b44-a097-f7aca2f311f5,free,18,3,0,48,1
6fa879f2-4e4b-457b-a2ba-09109c9668f0,free,13,7,17,20,0
e6d151d0-ce6d-45ba-b2ea-2e16a19fcf2f,free,9,0,15,1,1
60a9d855-c2b5-4fc3-b7e2-4c832f73bcbd,free,23,8,8,39,0
bba22bc0-e29d-4c9d-b355-82d5f54b7071,free,19,0,18,18,1
7a1f0a28-f572-4551-b5c1-a1af6a2a9ebb,free,13,7,4,38,1
79b371df-2934-4b73-8961-76c5660fcf3a,free,11,3,1,27,1
6b072e42-5e72-4bd2-ac04-3c1b3c1ee70d,premium,1,8,14,16,0
e1a7f533-2e63-4302-b5e7-1990fe6a3618,premium,24,4,6,5,1
7d6e4415-0546-4b80-8711-3fc81dc5e422,free,30,2,3,18,1
03f4284d-58a8-4f11-9abc-de7a44d15482,free,22,8,0,37,1
4fc16337-2670-40fa-8aba-8b21f07bb6bd,free,7,8,12,27,0
5ec4e7f4-b49e-465d-8500-6f44aebe7689,free,25,3,19,1,1
6f32bbc9-3f4f-4aa4-8a9b-ad7871414c74,free,21,3,6,37,1
654b5a11-cdb3-4048-8c4b-95b2bcfdfe3a,premium,15,7,14,36,0
fb7b8e1a-d166-4a58-8d8a-0095e0acd271,free,1,1,13,3,0
fdd2b49d-5254-45ed-825e-9c3c78237c11,free,12,8,18,21,1
445cd19b-ee5f-4528-83de-8ed033f3021d,free,26,5,19,25,0
05364746-92cf-444e-b276-670ec15d41a1,free,7,8,17,48,1
5cc8b6fd-6165-4308-8fb0-226e29917701,premium,15,7,9,42,1
2a8e3e95-58d4-4cb2-8c34-38c06cdc8ec6,premium,21,6,8,35,1
b615f3a7-81aa-43f6-b378-e10997e7d507,free,19,0,7,12,0
a0960e50-05c6-4f90-ba83-c28351a51246,premium,28,2,9,31,0
60a75e8e-d366-4b53-8d43-615a173bcbfb,free,29,1,16,16,1
7fd02afb-b1cd-420f-9f73-16d396ff7edb,premium,25,4,1,40,0
61262d95-ee20-4a1b-b132-7da0910255eb,premium,1,4,5,35,1
9d85f19c-1abc-4d79-939b-3f2ac682db4b,free,17,4,4,45,0
74a3393c-6b58-4af5-9d70-494a476d5ec4,free,17,3,8,18,0
7074750d-602c-450d-9f29-03fef7e4030c,free,3,4,4,34,0
ea2a781a-b89d-4375-bba2-841df6d2d6ec,free,12,2,17,45,0
0b6afd8b-99fb-496f-8f96-b98c2402d8d4,premium,6,0,19,39,1
05868789-9f18-4c58-8954-2f3e9f13a562,free,26,4,8,27,0
390ab5a0-3b56-445e-8dc6-516d85d84dc9,free,11,8,16,0,0
54c11e1f-8320-4547-978c-6ac3a8e1b108,premium,3,8,16,41,0
f9808a9a-4f6f-46f5-b47b-ef92fbcaf48f,premium,8,3,11,17,0
a81894ad-9b4b-4175-a39d-5259a19ec0b1,free,14,2,6,47,0
0f3c192e-722c-41e4-a23b-a96f54754745,free,14,0,2,39,1
9b363daa-94e6-453e-a341-6327f914e2a0,free,10,1,9,32,0
dccf002a-22c4-457d-8ff5-cd0054b6716b,free,2,7,1,11,0
270b02a7-f34f-409b-a505-df3e6af03db2,premium,14,0,2,7,0
eec3a459-c566-4fcc-b763-4a181674fb36,free,9,7,15,23,1
f584c2f4-4010-499e-a3e3-ae4cee88249a,free,3,6,1,15,0
345fe671-b38a-468d-bbf1-15d4dd410c35,free,21,7,9,49,0
3bf2518b-b56d-495d-be3f-21a0c6ca5a06,free,26,5,5,3,1
5fe9488f-ed62-4e9d-a120-d04fd94ef02a,premium,8,8,10,37,0
af47124d-ed72-430b-95c7-33a0fff66f5c,premium,16,2,6,43,0
9ddcbdb1-7872-43ac-817c-3d936e26f86a,free,2,9,14,26,0
4b6f8e1a-0e06-4eb1-88db-a4fb3544b082,free,6,3,5,8,1
7e3dfcc4-b040-450f-a5ae-1d1870cbed09,free,28,5,19,46,0
755bda93-3e7f-4798-8a88-61cbde868497,premium,21,7,8,15,1
67fab5cf-eeda-46f0-a2db-a831a15f5d35,premium,29,4,19,11,1
1f6b192a-2f5f-4b6f-81c9-f93cc045e656,free,26,2,11,30,0
1e598a21-75fa-4254-882a-3ae4baacdaf8,premium,25,5,18,23,0
2bb9c3e4-3c58-4119-a948-e7d0de6a3f24,premium,12,3,19,13,0
8d243820-496e-4dd2-b729-75f5d34273a6,free,5,8,2,44,1
bd4914af-45d1-4d00-b9ab-cdbf702e8359,premium,2,2,14,24,0
75af5ae6-b042-4e65-ab94-8a5f8efaad48,free,16,3,1,33,0
ccb1e46c-bcfb-4f3f-8bda-aa291a324d0f,free,5,6,1,2,0
e6699a2b-65d1-4d5a-b571-86123d7b2104,free,15,6,2,23,1
55cc724e-2296-433c-a495-401bb8d9b1f6,free,12,3,5,41,0
706ac3ff-035e-4c7d-8bff-306ce8f3f4cf,free,4,5,14,8,1
061ac003-4cf9-4161-9266-a26e09fd3bf9,premium,15,2,9,25,0
6590bf3e-47b3-4ff8-8750-1fed6249ae1a,free,11,5,8,19,0
119c50d0-2e3d-4e18-9bc7-af621f4bdc21,premium,16,1,0,39,0
69eb58dc-34a7-425a-8117-87b6f128ddf0,free,23,7,15,9,0
45c624ca-7b66-4d58-b7be-5a3b97a25f31,free,6,1,5,18,0
a5250225-e1ec-4354-93ad-c14b8a8982ee,free,14,6,8,2,0
1bdb360a-1799-48a5-9ca9-99c496a4a1f1,free,18,8,3,23,1
861511e6-4e10-4726-9005-067dd610d255,premium,12,0,1,4,1
fc1acc90-d029-4105-ba03-db9bc6f9d6ec,free,27,7,3,2,1
d866ec2f-2399-4398-af6f-88c7bd21b065,free,11,6,0,26,0
beacd90d-0039-4113-9c2e-0b0a270d9497,free,13,5,18,15,0
f516d944-7a38-4daf-a7de-056a20d89509,premium,21,5,9,48,0
78e24814-7d3c-4d0a-8827-b3fb9a79d8d5,premium,23,5,14,14,1
455932ae-fc68-44bd-b0a8-50117b4ea17b,premium,11,8,18,34,1
9ebb1545-19f7-4d05-b4ee-ba364789d17b,free,23,1,15,11,0
2c5205b2-dff6-48e5-92cb-7a780dc78664,free,16,0,3,40,0
21cb9b81-c3ea-4cf9-8692-6549a0c97676,free,15,5,1,43,0
40f28d42-6ae6-492f-a512-a78d17416c7f,free,21,9,12,25,0
e1b30f94-5503-4d38-87ef-66e271d67d8e,free,28,7,0,46,0
bc2ff3eb-1fed-428a-8404-e9e61712958c,free,15,2,16,33,1
1f88e025-78f2-4874-8308-111a93c08c15,free,25,9,12,22,1
b8b0433f-2245-4eae-993d-33381c32b3ba,free,4,0,3,30,0
313aa9fa-7036-4800-9284-e190889047cc,premium,11,8,6,49,0
d11b24c4-4aba-4508-bc2f-925178cf4f9d,free,19,0,16,19,1
176a71e4-8a6b-483d-a88a-c075d8e28ef5,free,15,2,8,11,0
5f7de43d-e17e-433f-8bb0-5fc787c2efb6,premium,4,7,3,22,0
69302f4a-a33f-4cd5-a278-7f5081959738,free,21,2,18,3,0
ebc87098-aed8-4efc-95f0-7d8a0b9aebd9,premium,13,3,0,22,0
fa13ae6a-8992-4436-b0a3-4e688e6c1a71,free,22,7,9,47,0
814f1a88-f4d3-417f-9a56-e34095f4f6b1,free,19,0,3,47,1
0976e0d6-8c10-4184-a707-455d1321612e,premium,2,5,8,0,0
8b902a49-9ea1-4f95-907e-2e1d35a9fbfb,premium,14,0,12,24,0
feff3301-c8c2-42f8-87c8-45c420e43595,premium,29,0,13,1,1
e0a1fef0-429d-4824-a966-be76636802fb,free,4,7,9,29,0
1eaea3e6-bd7b-44f2-a41e-6edae6d2b060,free,16,3,5,2,1
4e4b5608-4182-46cd-a13d-0b150d0e6508,free,21,0,15,20,1
f9ca01dd-210c-4909-9367-db7f32d7d30a,free,20,9,5,24,0
2b85346f-9242-41e5-8dca-114357c7d4c9,premium,14,6,16,19,1
15fb958f-3b4c-45a0-90c3-e4deebcb1170,free,27,4,9,48,0
2de48866-389b-415f-b241-d127b7bd7038,premium,29,4,17,21,1
81fe7e1b-4db6-47cd-baf3-30cf3f8dcd6c,free,15,0,17,20,0
